[ Wed May 25 13:39:53 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup settings 
 
[ Wed May 25 13:40:05 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup muteslist
 
[ Wed May 25 13:40:11 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Video
 
[ Wed May 25 13:40:15 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Audio
 
[ Wed May 25 13:40:19 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute All
 
[ Wed May 25 13:40:24 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Text
 
[ Wed May 25 13:40:28 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Documents
 
[ Wed May 25 13:40:35 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Photo
 
[ Wed May 25 13:40:47 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] set SuperGroup to: mute Gifs
 
[ Wed May 25 13:41:02 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup settings 
 
[ Wed May 25 13:41:33 2016 ]=>  Haruhi Suzumiya? [212257536] deleted a message by reply
 
[ Wed May 25 13:51:41 2016 ]=>  Bot admin 1 Admin [107851874] joined the SuperGroup via link
 
[ Wed May 25 14:11:03 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group link [https://telegram.me/joinchat/C1myXz87WU51-PBaMVV5lQ]
 
[ Wed May 25 14:12:49 2016 ]=>  サレハ 発表 Admin [62202377] joined the SuperGroup via link
 
[ Wed May 25 14:13:30 2016 ]=>  Till Kottmann User [152559768] joined and kicked (#lockmember)
 
[ Wed May 25 14:17:23 2016 ]=>  ıllıllı  Sumit  ıllıllı User [211910282] joined and kicked (#lockmember)
 
[ Wed May 25 14:18:18 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group link [https://telegram.me/joinchat/C1myXz87WU51-PBaMVV5lQ]
 
[ Wed May 25 14:19:22 2016 ]=>  Puneet Singh User [1599839] joined and kicked (#lockmember)
 
[ Wed May 25 14:19:55 2016 ]=>  Peka. Admin [59802458] joined the SuperGroup via link
 
[ Wed May 25 14:20:08 2016 ]=>  Oskari "ikaros02" 🇫🇮 User [34503184] joined and kicked (#lockmember)
 
[ Wed May 25 14:20:46 2016 ]=>  flo Admin [117506665] joined the SuperGroup via link
 
[ Wed May 25 14:53:17 2016 ]=>  Kawaii Starfish ⭐️🐠 Admin [206197460] joined the SuperGroup via link
 
[ Wed May 25 15:10:54 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA Admin [62202377] added to the SuperGroup by [ 190427743 ]
 
[ Wed May 25 15:11:19 2016 ]=>  サレハ 発表 Admin [62202377] joined the SuperGroup via link
 
[ Wed May 25 15:33:28 2016 ]=>  Puneet Singh User [1599839] joined and kicked (#lockmember)
 
[ Wed May 25 15:36:36 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group link [https://telegram.me/joinchat/C1myXz87WU51-PBaMVV5lQ]
 
[ Wed May 25 15:39:34 2016 ]=>  hunter bruhh User [198770907] joined and kicked (#lockmember)
 
[ Wed May 25 15:40:19 2016 ]=>  hunterbruhh @hunter_bruhh [198770907] kicked for #spam
 
[ Wed May 25 15:40:57 2016 ]=>  hunter bruhh User [198770907] joined and kicked (#lockmember)
 
[ Wed May 25 15:45:06 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup settings 
 
[ Wed May 25 15:45:11 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup settings 
 
[ Wed May 25 15:45:36 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup settings 
 
[ Wed May 25 15:45:41 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup settings 
 
[ Wed May 25 15:47:41 2016 ]=>  ↔️ Logging Bot [167781099] promoted @hunter_bruhh
 
[ Wed May 25 16:01:32 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup ID
 
[ Wed May 25 16:01:48 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group modlist
 
[ Wed May 25 16:01:51 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group modlist
 
[ Wed May 25 16:02:05 2016 ]=>  Kawaii Starfish ⭐️🐠 Admin [206197460] joined the SuperGroup via link
 
[ Wed May 25 16:02:06 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group modlist
 
[ Wed May 25 16:02:31 2016 ]=>  log file created by owner/support/admin
 
[ Wed May 25 16:05:04 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group modlist
 
[ Wed May 25 16:05:11 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup users list
 
[ Wed May 25 17:03:26 2016 ]=>  Mr.Gigabyte Admin [139973623] joined the SuperGroup via link
 
[ Wed May 25 17:55:42 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup users list
 
[ Wed May 25 18:01:38 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup users list
 
[ Wed May 25 18:02:27 2016 ]=>  ↔️LoggingBot [167781099] banned user is talking !
 
[ Wed May 25 18:25:48 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup settings 
 
[ Wed May 25 18:29:40 2016 ]=>  hunter bruhh [198770907] requested SuperGroup settings 
 
[ Wed May 25 18:59:02 2016 ]=>  Bot admin 2 Admin [161472020] joined the SuperGroup via link
 
[ Wed May 25 19:00:23 2016 ]=>  Belom Lunas User [205241128] joined and kicked (#lockmember)
 
[ Thu May 26 01:56:57 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group link [https://telegram.me/joinchat/C1myXz87WU51-PBaMVV5lQ]
 
[ Thu May 26 02:45:49 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup ID
 
[ Thu May 26 03:06:33 2016 ]=>  Thomson TG User [67287266] joined and kicked (#lockmember)
 
[ Thu May 26 03:32:57 2016 ]=>  Mark User [9022571] joined and kicked (#lockmember)
 
[ Thu May 26 03:38:07 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested group link [https://telegram.me/joinchat/C1myXz87WU51-PBaMVV5lQ]
 
[ Thu May 26 06:00:34 2016 ]=>  Primary bot admin 長門 有希? ゆき ながと? ユキ ナガト? Yuki Nagato? O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA [190427743] requested SuperGroup ID
 
[ Thu May 26 06:02:33 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup ID
 
[ Thu May 26 06:03:15 2016 ]=>  ↔️ Logging Bot [167781099] requested SuperGroup ID
 
[ Thu May 26 14:25:49 2016 ]=>  hunter bruhh [198770907] requested SuperGroup settings 
 
[ Sat May 28 08:50:52 2016 ]=>  ↔️ Logging Bot [167781099] promoted @BayernPars
 
[ Sat May 28 09:04:29 2016 ]=>  ↔️ Logging Bot [167781099] promoted @trialzerobot
 
